"schema_version","study","scenario","rep","n","n_test","q","d","m","data_seed","calibration_seed","file","bytes","md5","generator_tag","design_fingerprint","cell_id"
"1.1.0","study2","primary",7,120,1000,3,2,4,1070001,1070002,"study2_primary_q3_n120_ntest1000_m4_rep007.rds",47048,"cea9f52a5975cedc60dff7c3b1601ce6","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",8,120,1000,3,2,4,1080001,1080002,"study2_primary_q3_n120_ntest1000_m4_rep008.rds",46300,"911951fff02ead7caefc1d116d441a01","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",9,120,1000,3,2,4,1090001,1090002,"study2_primary_q3_n120_ntest1000_m4_rep009.rds",47024,"23408a4f29431b504c6d136a1538c214","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",10,120,1000,3,2,4,1100001,1100002,"study2_primary_q3_n120_ntest1000_m4_rep010.rds",46992,"7372787fa13d3926d9bf05885bdfd48e","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",11,120,1000,3,2,4,1110001,1110002,"study2_primary_q3_n120_ntest1000_m4_rep011.rds",47028,"b91f5bb9fedde80f5a6abe53547a1d71","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",12,120,1000,3,2,4,1120001,1120002,"study2_primary_q3_n120_ntest1000_m4_rep012.rds",46348,"f08d9377bf038ee1ff8a373ebb841308","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",13,120,1000,3,2,4,1130001,1130002,"study2_primary_q3_n120_ntest1000_m4_rep013.rds",46272,"6a2128737c83b94279f8ad7d49d7cd4d","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",14,120,1000,3,2,4,1140001,1140002,"study2_primary_q3_n120_ntest1000_m4_rep014.rds",47044,"c1af49bb66a5028a98f36d1d3fcf16b4","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",15,120,1000,3,2,4,1150001,1150002,"study2_primary_q3_n120_ntest1000_m4_rep015.rds",46300,"b2e980f1bb608c51ac31803982af1a70","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",16,120,1000,3,2,4,1160001,1160002,"study2_primary_q3_n120_ntest1000_m4_rep016.rds",46924,"656f6a7d9df566a69e4a07b13df8567b","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",17,120,1000,3,2,4,1170001,1170002,"study2_primary_q3_n120_ntest1000_m4_rep017.rds",47012,"8bbeb2274044c282bd905b7e8cbf490f","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",18,120,1000,3,2,4,1180001,1180002,"study2_primary_q3_n120_ntest1000_m4_rep018.rds",47084,"c65b2421e3950873fc39c365958b9493","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",19,120,1000,3,2,4,1190001,1190002,"study2_primary_q3_n120_ntest1000_m4_rep019.rds",46392,"9a5b7dcfa79db0b7f6126ae1990bc37d","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",20,120,1000,3,2,4,1200001,1200002,"study2_primary_q3_n120_ntest1000_m4_rep020.rds",47016,"3a46cb7ba6fd697af7ff575987b7af15","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",21,120,1000,3,2,4,1210001,1210002,"study2_primary_q3_n120_ntest1000_m4_rep021.rds",47096,"18ae4ce1b3b75aaa0e8fe8a409ac40e9","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",22,120,1000,3,2,4,1220001,1220002,"study2_primary_q3_n120_ntest1000_m4_rep022.rds",47008,"5eb588f170af5dfdf76be4882d49e9a5","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",23,120,1000,3,2,4,1230001,1230002,"study2_primary_q3_n120_ntest1000_m4_rep023.rds",47020,"3f161353c5869d187c41d304a777cc8d","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",24,120,1000,3,2,4,1240001,1240002,"study2_primary_q3_n120_ntest1000_m4_rep024.rds",47044,"bf92df28fc8a2b3e8a7c40dcb678e392","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",25,120,1000,3,2,4,1250001,1250002,"study2_primary_q3_n120_ntest1000_m4_rep025.rds",47028,"b47afb768c7447fa01d879548d323054","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",26,120,1000,3,2,4,1260001,1260002,"study2_primary_q3_n120_ntest1000_m4_rep026.rds",47036,"a7999443894d94cc84759ea7a591eb61","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",27,120,1000,3,2,4,1270001,1270002,"study2_primary_q3_n120_ntest1000_m4_rep027.rds",47060,"bef3f32b9998413b7dfffd44cd673a17","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",28,120,1000,3,2,4,1280001,1280002,"study2_primary_q3_n120_ntest1000_m4_rep028.rds",47060,"91276c56940f8dec46ef4e1caea24c34","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",29,120,1000,3,2,4,1290001,1290002,"study2_primary_q3_n120_ntest1000_m4_rep029.rds",47048,"ddf88995cf0e136d6838ed429484384c","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",30,120,1000,3,2,4,1300001,1300002,"study2_primary_q3_n120_ntest1000_m4_rep030.rds",47036,"60bb7a97e798c4d25a37eafd954aaa51","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",31,120,1000,3,2,4,1310001,1310002,"study2_primary_q3_n120_ntest1000_m4_rep031.rds",47116,"9e637c1b371c2332152bb74438f343b2","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",32,120,1000,3,2,4,1320001,1320002,"study2_primary_q3_n120_ntest1000_m4_rep032.rds",46272,"92a0fe323cba27fb21c39c5280a09deb","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",33,120,1000,3,2,4,1330001,1330002,"study2_primary_q3_n120_ntest1000_m4_rep033.rds",46280,"0d8ec53c37e82de0d74285384951b3a0","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",34,120,1000,3,2,4,1340001,1340002,"study2_primary_q3_n120_ntest1000_m4_rep034.rds",47084,"3c782516439fa8adee7d8cf7f1daa64e","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",35,120,1000,3,2,4,1350001,1350002,"study2_primary_q3_n120_ntest1000_m4_rep035.rds",47120,"a6608e5bf7c245145b9dde4d1a5e8cdf","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",36,120,1000,3,2,4,1360001,1360002,"study2_primary_q3_n120_ntest1000_m4_rep036.rds",47068,"51f5fc2cd87939596551c2a498e4c02d","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",37,120,1000,3,2,4,1370001,1370002,"study2_primary_q3_n120_ntest1000_m4_rep037.rds",47092,"e2eb95b7fb90059dce1d17df34922de0","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",38,120,1000,3,2,4,1380001,1380002,"study2_primary_q3_n120_ntest1000_m4_rep038.rds",47032,"935025030ff33b0280c77a2ff2966cf8","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",39,120,1000,3,2,4,1390001,1390002,"study2_primary_q3_n120_ntest1000_m4_rep039.rds",47072,"17724788d22631699b23a2c336b41c75","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",40,120,1000,3,2,4,1400001,1400002,"study2_primary_q3_n120_ntest1000_m4_rep040.rds",47044,"843570c6b29770d5ec6b412e7d2d87ca","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",41,120,1000,3,2,4,1410001,1410002,"study2_primary_q3_n120_ntest1000_m4_rep041.rds",47060,"ecaf3c251949be986b6d658753481f0b","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",42,120,1000,3,2,4,1420001,1420002,"study2_primary_q3_n120_ntest1000_m4_rep042.rds",47052,"413c6af7e7e674bad03f83031cc6af51","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",43,120,1000,3,2,4,1430001,1430002,"study2_primary_q3_n120_ntest1000_m4_rep043.rds",47076,"8ddc232da9d3fa37b20a8983e8629be7","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",44,120,1000,3,2,4,1440001,1440002,"study2_primary_q3_n120_ntest1000_m4_rep044.rds",47064,"319f193f460d9132e3cb77568a78a197","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",45,120,1000,3,2,4,1450001,1450002,"study2_primary_q3_n120_ntest1000_m4_rep045.rds",47048,"99a5ddee2c0c67b9a51130deb01787ac","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",46,120,1000,3,2,4,1460001,1460002,"study2_primary_q3_n120_ntest1000_m4_rep046.rds",47068,"32d8b701e770a6db023f07584f480f28","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",47,120,1000,3,2,4,1470001,1470002,"study2_primary_q3_n120_ntest1000_m4_rep047.rds",47124,"08229abebf58a688f6992085f8f901e5","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",48,120,1000,3,2,4,1480001,1480002,"study2_primary_q3_n120_ntest1000_m4_rep048.rds",47084,"52ec16b25996c2c2a2d2dfb0b06a4a03","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",49,120,1000,3,2,4,1490001,1490002,"study2_primary_q3_n120_ntest1000_m4_rep049.rds",46280,"d3000e68293b0588c9751183f528389e","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",50,120,1000,3,2,4,1500001,1500002,"study2_primary_q3_n120_ntest1000_m4_rep050.rds",47096,"fa43e75f3ddfa8087b27550f74675962","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",51,120,1000,3,2,4,1510001,1510002,"study2_primary_q3_n120_ntest1000_m4_rep051.rds",47088,"ec160436dfae3dea12b3edb4f5414548","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",52,120,1000,3,2,4,1520001,1520002,"study2_primary_q3_n120_ntest1000_m4_rep052.rds",47080,"646455d60806609d2bff8eac1ba6b428","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",53,120,1000,3,2,4,1530001,1530002,"study2_primary_q3_n120_ntest1000_m4_rep053.rds",47036,"46cb2f6866206f1d4dc541ea5acf197b","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",54,120,1000,3,2,4,1540001,1540002,"study2_primary_q3_n120_ntest1000_m4_rep054.rds",47032,"a0023ca766b65ccc18e8829bf829bd79","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",55,120,1000,3,2,4,1550001,1550002,"study2_primary_q3_n120_ntest1000_m4_rep055.rds",46284,"1e2bd7f4fefc5921e08c9eed70370f2b","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",56,120,1000,3,2,4,1560001,1560002,"study2_primary_q3_n120_ntest1000_m4_rep056.rds",47028,"87bb96267e5b1612bfa289daf5669cb8","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",57,120,1000,3,2,4,1570001,1570002,"study2_primary_q3_n120_ntest1000_m4_rep057.rds",47036,"3ae60466ab806772317f5914481abdf5","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",58,120,1000,3,2,4,1580001,1580002,"study2_primary_q3_n120_ntest1000_m4_rep058.rds",47076,"2a4962ce3fd0d0f50da8ec37a7a3cf2e","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",59,120,1000,3,2,4,1590001,1590002,"study2_primary_q3_n120_ntest1000_m4_rep059.rds",47096,"3df38b3259308481c4d45af315b466f1","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",60,120,1000,3,2,4,1600001,1600002,"study2_primary_q3_n120_ntest1000_m4_rep060.rds",47108,"19b306ac24b7302f02d7b74d25dee9b0","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",61,120,1000,3,2,4,1610001,1610002,"study2_primary_q3_n120_ntest1000_m4_rep061.rds",47108,"a4b80758de3397da9ec92510ed5c4383","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",62,120,1000,3,2,4,1620001,1620002,"study2_primary_q3_n120_ntest1000_m4_rep062.rds",46316,"416543ed1cf338346d4dd06778f6c7fc","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",63,120,1000,3,2,4,1630001,1630002,"study2_primary_q3_n120_ntest1000_m4_rep063.rds",47076,"7fc823561bfd6f56c912ecd3b1777459","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",64,120,1000,3,2,4,1640001,1640002,"study2_primary_q3_n120_ntest1000_m4_rep064.rds",47024,"bf6902db5b77abbe6ef6732b942050c5","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",65,120,1000,3,2,4,1650001,1650002,"study2_primary_q3_n120_ntest1000_m4_rep065.rds",47052,"8427dbee30dbf3a1e279c5ca731fd4af","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",66,120,1000,3,2,4,1660001,1660002,"study2_primary_q3_n120_ntest1000_m4_rep066.rds",47060,"018f2df55c0060fbc4c07e2d605c9b77","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",67,120,1000,3,2,4,1670001,1670002,"study2_primary_q3_n120_ntest1000_m4_rep067.rds",46488,"12050cbb676b8b899973666871000b1f","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",68,120,1000,3,2,4,1680001,1680002,"study2_primary_q3_n120_ntest1000_m4_rep068.rds",47064,"12baa976e0b7d8964a938bb7abdd83ee","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",69,120,1000,3,2,4,1690001,1690002,"study2_primary_q3_n120_ntest1000_m4_rep069.rds",47068,"de0f839a7b618ef57a2f23cb983414a6","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",70,120,1000,3,2,4,1700001,1700002,"study2_primary_q3_n120_ntest1000_m4_rep070.rds",47096,"bd2b1f011232b515db51cf47321a7412","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",71,120,1000,3,2,4,1710001,1710002,"study2_primary_q3_n120_ntest1000_m4_rep071.rds",47068,"6ffedd8ee8bb7ce1c78cb281fe25258b","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",72,120,1000,3,2,4,1720001,1720002,"study2_primary_q3_n120_ntest1000_m4_rep072.rds",46320,"50268504c333708377c50f40070029f9","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",73,120,1000,3,2,4,1730001,1730002,"study2_primary_q3_n120_ntest1000_m4_rep073.rds",47088,"ed2d80825decada8e516991f1b4d7302","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",74,120,1000,3,2,4,1740001,1740002,"study2_primary_q3_n120_ntest1000_m4_rep074.rds",47096,"07cac104d1e710d487e339e149b3b0b0","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",75,120,1000,3,2,4,1750001,1750002,"study2_primary_q3_n120_ntest1000_m4_rep075.rds",47012,"82a74cefa972ae46bdadb6352b3a4497","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",76,120,1000,3,2,4,1760001,1760002,"study2_primary_q3_n120_ntest1000_m4_rep076.rds",46240,"70844151fd16b004d0808b7c9aebae86","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",77,120,1000,3,2,4,1770001,1770002,"study2_primary_q3_n120_ntest1000_m4_rep077.rds",47064,"048b9431dd39fa2e181fb9e014e72a19","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",78,120,1000,3,2,4,1780001,1780002,"study2_primary_q3_n120_ntest1000_m4_rep078.rds",47044,"7f42cdaa36507de59a0013f3d855d249","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",79,120,1000,3,2,4,1790001,1790002,"study2_primary_q3_n120_ntest1000_m4_rep079.rds",47024,"04ea3199540e27ed909bbe1e515c28b8","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",80,120,1000,3,2,4,1800001,1800002,"study2_primary_q3_n120_ntest1000_m4_rep080.rds",47068,"87cf64d33fa4c725d0dd519229231ff0","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",81,120,1000,3,2,4,1810001,1810002,"study2_primary_q3_n120_ntest1000_m4_rep081.rds",47104,"4eaa660e2177f2936f2e2c27ea0d0843","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",82,120,1000,3,2,4,1820001,1820002,"study2_primary_q3_n120_ntest1000_m4_rep082.rds",47028,"4ce2685b2cea8cca326f3dccfb995cbf","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",83,120,1000,3,2,4,1830001,1830002,"study2_primary_q3_n120_ntest1000_m4_rep083.rds",47020,"734ac13e5af46943ff6809c5fa4101bd","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",84,120,1000,3,2,4,1840001,1840002,"study2_primary_q3_n120_ntest1000_m4_rep084.rds",47096,"bf9cb00e0302071c2aac57ac9c310e8d","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",85,120,1000,3,2,4,1850001,1850002,"study2_primary_q3_n120_ntest1000_m4_rep085.rds",47116,"0cb7db5f1fee2bbb811b81eeb9b3d812","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",86,120,1000,3,2,4,1860001,1860002,"study2_primary_q3_n120_ntest1000_m4_rep086.rds",46340,"fa6c4adea270f4585913a95ab8f6f102","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",87,120,1000,3,2,4,1870001,1870002,"study2_primary_q3_n120_ntest1000_m4_rep087.rds",47104,"ae3aec42677339be73c7c239a57184f6","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",88,120,1000,3,2,4,1880001,1880002,"study2_primary_q3_n120_ntest1000_m4_rep088.rds",47072,"066e93731695bf736cd014f7d5fc5876","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",89,120,1000,3,2,4,1890001,1890002,"study2_primary_q3_n120_ntest1000_m4_rep089.rds",46980,"87dd6c7935e833529de63442f1337e1c","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",90,120,1000,3,2,4,1900001,1900002,"study2_primary_q3_n120_ntest1000_m4_rep090.rds",47108,"58eee5e0f551a94a0158d1a45c2e02df","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",91,120,1000,3,2,4,1910001,1910002,"study2_primary_q3_n120_ntest1000_m4_rep091.rds",46996,"b53ec8f09c3a910a8a4ce4c30727ab5c","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",92,120,1000,3,2,4,1920001,1920002,"study2_primary_q3_n120_ntest1000_m4_rep092.rds",47080,"344ac8f6842a543898a7f3c11621474a","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",93,120,1000,3,2,4,1930001,1930002,"study2_primary_q3_n120_ntest1000_m4_rep093.rds",47016,"fdd22fb0f8dbbbb4cdeb675d1f1c83a4","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",94,120,1000,3,2,4,1940001,1940002,"study2_primary_q3_n120_ntest1000_m4_rep094.rds",47060,"bf87e3231c3ce1fda59f6672b5406a76","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",95,120,1000,3,2,4,1950001,1950002,"study2_primary_q3_n120_ntest1000_m4_rep095.rds",46244,"b7ed6deebdbd617f67d0d017befa7a9b","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",96,120,1000,3,2,4,1960001,1960002,"study2_primary_q3_n120_ntest1000_m4_rep096.rds",46388,"92ccc67f83fe68547bae06105734b976","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",97,120,1000,3,2,4,1970001,1970002,"study2_primary_q3_n120_ntest1000_m4_rep097.rds",47088,"9af45833ef6043c6ac7b96f1dba459dc","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",98,120,1000,3,2,4,1980001,1980002,"study2_primary_q3_n120_ntest1000_m4_rep098.rds",46292,"6d53f7d6739675ce72ef016fabcc7de6","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",99,120,1000,3,2,4,1990001,1990002,"study2_primary_q3_n120_ntest1000_m4_rep099.rds",47080,"fc779ba0a7c99f3e8f0914a05d0717ec","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",100,120,1000,3,2,4,2000001,2000002,"study2_primary_q3_n120_ntest1000_m4_rep100.rds",46464,"9e3878370c2b61d610f44a048bce815b","study2-synthetic-shared-state-v2","f4bcd5676c444f71fb9e77d91507c12f","primary_q3"
"1.1.0","study2","primary",1,120,1000,4,2,4,1010001,1010002,"study2_primary_q4_n120_ntest1000_m4_rep001.rds",46660,"91ef3f7b3a6f39b621c4c20623d61651","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",2,120,1000,4,2,4,1020001,1020002,"study2_primary_q4_n120_ntest1000_m4_rep002.rds",47560,"7ef134d23918762a539ddd41bf01ea21","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",3,120,1000,4,2,4,1030001,1030002,"study2_primary_q4_n120_ntest1000_m4_rep003.rds",47552,"c7faa1e01748bcb3224649a6a5e26ffa","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",4,120,1000,4,2,4,1040001,1040002,"study2_primary_q4_n120_ntest1000_m4_rep004.rds",47452,"5ab67cf95732e8895696fddf060e8a7a","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",5,120,1000,4,2,4,1050001,1050002,"study2_primary_q4_n120_ntest1000_m4_rep005.rds",46740,"b052daed11649554b1dfcace23b0c425","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",6,120,1000,4,2,4,1060001,1060002,"study2_primary_q4_n120_ntest1000_m4_rep006.rds",46760,"d55e8e45d37d556f3d7fc3618c9ac731","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",7,120,1000,4,2,4,1070001,1070002,"study2_primary_q4_n120_ntest1000_m4_rep007.rds",47148,"de3184a815104b3073f753d72a996b0e","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
"1.1.0","study2","primary",8,120,1000,4,2,4,1080001,1080002,"study2_primary_q4_n120_ntest1000_m4_rep008.rds",47464,"2171279ab0b99450b51bca8ada7b1f8f","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff","primary_q4_calibration"
